  x,y,z,rho,u,v,w,p
    -0.425811,      0.835707,      0.100000,      0.775231,    263.458954,    134.262070,      0.000000,  57426.527344
    -0.409323,      0.843903,      0.100000,      0.774868,    266.109772,    129.100189,      0.000000,  57399.539062
    -0.392675,      0.851772,      0.100000,      0.774469,    268.673492,    123.892372,      0.000000,  57368.847656
    -0.375876,      0.859322,      0.100000,      0.774030,    271.150879,    118.641823,      0.000000,  57333.898438
    -0.358929,      0.866534,      0.100000,      0.773545,    273.542633,    113.351891,      0.000000,  57294.222656
    -0.341849,      0.873411,      0.100000,      0.773009,    275.850220,    108.024338,      0.000000,  57249.257812
    -0.324635,      0.879957,      0.100000,      0.772418,    278.074890,    102.660469,      0.000000,  57198.597656
    -0.307293,      0.886164,      0.100000,      0.771768,    280.218628,     97.262497,      0.000000,  57141.734375
    -0.289838,      0.892029,      0.100000,      0.771052,    282.284576,     91.831764,      0.000000,  57078.015625
    -0.272264,      0.897543,      0.100000,      0.770260,    284.276581,     86.370338,      0.000000,  57006.554688
    -0.254591,      0.902719,      0.100000,      0.769384,    286.198761,     80.881310,      0.000000,  56926.242188
    -0.236818,      0.907542,      0.100000,      0.768411,    288.055573,     75.367859,      0.000000,  56835.964844
    -0.218960,      0.912017,      0.100000,      0.767330,    289.851868,     69.832161,      0.000000,  56734.515625
    -0.201009,      0.916141,      0.100000,      0.766129,    291.592896,     64.277214,      0.000000,  56620.714844
    -0.182980,      0.919913,      0.100000,      0.764796,    293.284698,     58.708351,      0.000000,  56493.273438
    -0.164888,      0.923326,      0.100000,      0.763316,    294.935577,     53.130383,      0.000000,  56350.585938
    -0.146722,      0.926384,      0.100000,      0.761669,    296.555756,     47.552681,      0.000000,  56190.632812
    -0.128507,      0.929088,      0.100000,      0.759829,    298.158295,     41.990204,      0.000000,  56010.898438
    -0.110244,      0.931429,      0.100000,      0.757768,    299.760651,     36.462170,      0.000000,  55808.214844
    -0.091934,      0.933412,      0.100000,      0.755444,    301.386261,     30.998283,      0.000000,  55578.441406
    -0.073591,      0.935040,      0.100000,      0.752804,    303.067017,     25.643732,      0.000000,  55316.066406
    -0.055217,      0.936307,      0.100000,      0.749776,    304.844666,     20.466238,      0.000000,  55013.609375
    -0.036824,      0.937208,      0.100000,      0.746268,    306.766357,     15.565898,      0.000000,  54661.589844
    -0.018413,      0.937753,      0.100000,      0.742180,    308.869110,     11.086368,      0.000000,  54249.984375
     0.000000,      0.937931,      0.100000,      0.737465,    311.158264,      7.207380,      0.000000,  53774.007812
     0.017670,      0.938101,      0.100000,      0.732183,    313.593689,      3.980833,      0.000000,  53240.691406
     0.037110,      0.938291,      0.100000,      0.726493,    316.067322,      1.470889,      0.000000,  52666.753906
     0.058490,      0.938501,      0.100000,      0.720680,    318.404572,     -0.160446,      0.000000,  52081.214844
     0.082010,      0.938741,      0.100000,      0.715164,    320.422546,     -0.889288,      0.000000,  51526.664062
     0.107880,      0.938991,      0.100000,      0.710373,    322.000031,     -0.845182,      0.000000,  51045.890625
     0.136340,      0.939271,      0.100000,      0.706590,    323.116699,     -0.266875,      0.000000,  50666.808594
     0.167640,      0.939581,      0.100000,      0.703873,    323.840912,      0.562392,      0.000000,  50394.007812
     0.202080,      0.939911,      0.100000,      0.702076,    324.284088,      1.366566,      0.000000,  50211.488281
     0.239950,      0.940291,      0.100000,      0.700990,    324.555786,      1.909552,      0.000000,  50096.492188
     0.281620,      0.940691,      0.100000,      0.700469,    324.696869,      2.147642,      0.000000,  50038.726562
    -0.944828,     -0.239970,      0.100000,      0.752754,      0.190638,    309.738892,      0.000000,  54516.929688
    -0.944828,     -0.202090,      0.100000,      0.752949,      0.286561,    309.608002,      0.000000,  54536.804688
    -0.944828,     -0.167650,      0.100000,      0.753384,      0.446529,    309.336761,      0.000000,  54581.085938
    -0.944828,     -0.136340,      0.100000,      0.754130,      0.654514,    308.902557,      0.000000,  54656.996094
    -0.944828,     -0.107880,      0.100000,      0.755248,      0.944599,    308.274231,      0.000000,  54770.984375
    -0.944828,     -0.082010,      0.100000,      0.756818,      1.362095,    307.412323,      0.000000,  54931.226562
    -0.944828,     -0.058490,      0.100000,      0.758942,      1.963929,    306.269775,      0.000000,  55148.382812
    -0.944828,     -0.037110,      0.100000,      0.761740,      2.824187,    304.799835,      0.000000,  55435.007812
    -0.944828,     -0.017670,      0.100000,      0.765320,      4.055242,    302.975647,      0.000000,  55802.910156
    -0.944828,      0.000000,      0.100000,      0.769677,      5.874865,    300.808960,      0.000000,  56252.558594
    -0.944649,      0.018549,      0.100000,      0.774681,      8.457586,    298.380707,      0.000000,  56771.535156
    -0.944099,      0.037094,      0.100000,      0.780065,     11.845489,    295.849640,      0.000000,  57333.035156
    -0.943191,      0.055623,      0.100000,      0.785385,     16.016684,    293.413666,      0.000000,  57891.289062
    -0.941916,      0.074132,      0.100000,      0.790127,     20.857269,    291.256439,      0.000000,  58392.472656
    -0.940275,      0.092610,      0.100000,      0.793854,     26.200998,    289.492706,      0.000000,  58790.503906
    -0.938278,      0.111054,      0.100000,      0.796333,     31.881065,    288.143433,      0.000000,  59060.046875
    -0.935919,      0.129451,      0.100000,      0.797562,     37.764599,    287.148041,      0.000000,  59200.203125
    -0.933196,      0.147801,      0.100000,      0.797720,     43.759415,    286.397430,      0.000000,  59229.433594
    -0.930116,      0.166101,      0.100000,      0.797085,     49.801910,    285.769958,      0.000000,  59176.191406
    -0.926677,      0.184326,      0.100000,      0.795946,     55.847836,    285.156311,      0.000000,  59070.546875
    -0.922878,      0.202487,      0.100000,      0.794556,     61.862648,    284.471741,      0.000000,  58938.585938
    -0.918723,      0.220570,      0.100000,      0.793105,     67.816437,    283.658752,      0.000000,  58800.222656
    -0.914215,      0.238559,      0.100000,      0.791728,     73.689163,    282.682220,      0.000000,  58669.234375
    -0.909357,      0.256463,      0.100000,      0.790505,     79.469650,    281.525024,      0.000000,  58554.035156
    -0.904143,      0.274266,      0.100000,      0.789476,     85.154343,    280.182983,      0.000000,  58458.785156
    -0.898588,      0.291969,      0.100000,      0.788649,     90.746834,    278.660889,      0.000000,  58384.371094
    -0.892680,      0.309553,      0.100000,      0.788012,     96.255394,    276.969116,      0.000000,  58329.492188
    -0.886427,      0.327022,      0.100000,      0.787536,    101.689674,    275.121033,      0.000000,  58291.140625
    -0.879833,      0.344362,      0.100000,      0.787185,    107.058357,    273.130463,      0.000000,  58265.746094
    -0.872906,      0.361568,      0.100000,      0.786924,    112.370270,    271.008911,      0.000000,  58249.734375
    -0.865641,      0.378640,      0.100000,      0.786726,    117.632431,    268.765717,      0.000000,  58240.070312
    -0.858035,      0.395562,      0.100000,      0.786564,    122.849121,    266.408081,      0.000000,  58234.296875
    -0.850109,      0.412333,      0.100000,      0.786421,    128.023666,    263.941559,      0.000000,  58230.453125
    -0.841851,      0.428942,      0.100000,      0.786283,    133.157806,    261.370331,      0.000000,  58227.140625
    -0.833263,      0.445392,      0.100000,      0.786140,    138.249786,    258.698456,      0.000000,  58223.234375
    -0.824362,      0.461663,      0.100000,      0.785985,    143.296875,    255.928619,      0.000000,  58218.140625
    -0.815133,      0.477762,      0.100000,      0.785815,    148.295273,    253.062637,      0.000000,  58211.546875
    -0.805597,      0.493672,      0.100000,      0.785632,    153.240036,    250.101318,      0.000000,  58203.597656
    -0.795751,      0.509394,      0.100000,      0.785441,    158.128052,    247.044037,      0.000000,  58194.742188
    -0.785597,      0.524919,      0.100000,      0.785246,    162.955887,    243.890640,      0.000000,  58185.515625
    -0.775137,      0.540242,      0.100000,      0.785052,    167.720108,    240.641617,      0.000000,  58176.296875
    -0.764383,      0.555360,      0.100000,      0.784861,    172.417740,    237.298187,      0.000000,  58167.382812
    -0.753331,      0.570258,      0.100000,      0.784675,    177.046570,    233.861984,      0.000000,  58158.976562
    -0.741990,      0.584936,      0.100000,      0.784494,    181.604874,    230.334747,      0.000000,  58151.007812
    -0.730362,      0.599389,      0.100000,      0.784315,    186.090912,    226.718475,      0.000000,  58143.382812
    -0.718454,      0.613618,      0.100000,      0.784140,    190.502136,    223.015076,      0.000000,  58136.066406
    -0.706269,      0.627602,      0.100000,      0.783969,    194.837769,    219.225739,      0.000000,  58129.058594
    -0.693807,      0.641349,      0.100000,      0.783800,    199.096680,    215.351639,      0.000000,  58122.296875
    -0.681079,      0.654850,      0.100000,      0.783632,    203.276825,    211.395142,      0.000000,  58115.757812
    -0.668098,      0.668098,      0.100000,      0.783468,    207.377594,    207.357391,      0.000000,  58109.445312
    -0.654850,      0.681079,      0.100000,      0.783303,    211.399292,    203.239334,      0.000000,  58103.160156
    -0.641349,      0.693807,      0.100000,      0.783137,    215.340469,    199.043213,      0.000000,  58096.703125
    -0.627602,      0.706269,      0.100000,      0.782968,    219.198853,    194.772110,      0.000000,  58089.921875
    -0.613618,      0.718454,      0.100000,      0.782796,    222.973495,    190.427170,      0.000000,  58082.789062
    -0.599389,      0.730362,      0.100000,      0.782620,    226.663284,    186.010025,      0.000000,  58075.234375
    -0.584936,      0.741990,      0.100000,      0.782440,    230.266586,    181.522858,      0.000000,  58067.210938
    -0.570258,      0.753331,      0.100000,      0.782255,    233.782745,    176.966949,      0.000000,  58058.679688
    -0.555360,      0.764383,      0.100000,      0.782064,    237.211624,    172.343933,      0.000000,  58049.539062
    -0.540242,      0.775137,      0.100000,      0.781865,    240.552902,    167.656113,      0.000000,  58039.523438
    -0.524919,      0.785597,      0.100000,      0.781654,    243.805786,    162.906616,      0.000000,  58028.320312
    -0.509394,      0.795751,      0.100000,      0.781430,    246.969925,    158.098267,      0.000000,  58015.632812
    -0.493672,      0.805597,      0.100000,      0.781188,    250.045090,    153.233078,      0.000000,  58001.140625
    -0.477762,      0.815133,      0.100000,      0.780926,    253.031296,    148.312317,      0.000000,  57984.585938
    -0.461663,      0.824362,      0.100000,      0.780643,    255.927856,    143.338486,      0.000000,  57965.820312
    -0.445392,      0.833263,      0.100000,      0.780338,    258.735016,    138.312790,      0.000000,  57944.652344
